FASITEC DESENVOLVIMENTO E TECNOLOGIA LTDA;;;;;;;;;;;;;;;;;;;;;;;;;;Página:;;1/235;;
CNPJ:;;00483195000178;;;;;;;;;;;;;;;;;;;;;;;;Emissão:;;27/06/2025;;
Período:;;01/01/2024;;;;;;a;;31/12/2024;;;;;;;;;;;;;;;;Hora:;;14:23:05;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RETENÇÕES A COMPENSAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Código;;;;;Imposto;;;;;;Nota;;Tipo;;Data;;Valor Contábil;;Retenção;;;;;;;;Cód. Rec.
Cliente:;;;;;2;;;;;;CAIXA ECONOMICA FEDERAL;;;;;;;;;;;CNPJ:;;;00360305005920;;;;;
;;;16;;;;;IRRF;;;;;;202400000000193;;Serviço;;01/01/2024;;4.377,60;;210,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000194;;Serviço;;01/01/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000195;;Serviço;;01/01/2024;;4.048,00;;194,30;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000196;;Serviço;;01/01/2024;;1.158,30;;55,60;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000197;;Serviço;;01/01/2024;;2.082,90;;99,98;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000198;;Serviço;;01/01/2024;;3.111,68;;149,36;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000199;;Serviço;;01/01/2024;;2.954,50;;141,82;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000200;;Serviço;;01/01/2024;;240,89;;11,56;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000201;;Serviço;;01/01/2024;;4.294,95;;206,16;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000202;;Serviço;;01/01/2024;;540,00;;25,92;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000203;;Serviço;;01/01/2024;;202,00;;9,70;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000204;;Serviço;;01/01/2024;;1.541,18;;73,98;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000206;;Serviço;;01/01/2024;;158,01;;7,58;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000207;;Serviço;;01/01/2024;;5.638,04;;270,63;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000208;;Serviço;;01/01/2024;;801,04;;38,45;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000209;;Serviço;;01/01/2024;;502,00;;24,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000210;;Serviço;;01/01/2024;;1.625,26;;78,01;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000211;;Serviço;;01/01/2024;;3.193,97;;153,31;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000212;;Serviço;;01/01/2024;;274,00;;13,15;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000213;;Serviço;;01/01/2024;;1.074,00;;51,55;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000214;;Serviço;;01/01/2024;;28,73;;1,38;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000215;;Serviço;;01/01/2024;;314,58;;15,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000216;;Serviço;;01/01/2024;;897,75;;43,09;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000217;;Serviço;;01/01/2024;;311,44;;14,95;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000218;;Serviço;;01/01/2024;;1.980,75;;95,08;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000219;;Serviço;;01/01/2024;;502,00;;24,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000220;;Serviço;;01/01/2024;;151,84;;7,29;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000221;;Serviço;;01/01/2024;;2.223,00;;106,70;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000222;;Serviço;;01/01/2024;;3.079,80;;147,83;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000223;;Serviço;;01/01/2024;;807,04;;38,74;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000224;;Serviço;;01/01/2024;;462,56;;22,20;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000225;;Serviço;;01/01/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000226;;Serviço;;01/01/2024;;6.251,40;;300,07;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000227;;Serviço;;01/01/2024;;899,16;;43,16;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000228;;Serviço;;01/01/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000229;;Serviço;;01/01/2024;;3.841,60;;184,40;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000230;;Serviço;;01/01/2024;;397,28;;19,07;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000231;;Serviço;;01/01/2024;;1.548,16;;74,31;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000232;;Serviço;;01/01/2024;;3.688,68;;177,06;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000233;;Serviço;;01/01/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000234;;Serviço;;01/01/2024;;1.612,16;;77,38;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000235;;Serviço;;01/01/2024;;110,00;;5,28;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000236;;Serviço;;01/01/2024;;2.709,70;;130,07;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000237;;Serviço;;01/01/2024;;1.266,54;;60,79;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000238;;Serviço;;01/01/2024;;302,00;;14,50;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000239;;Serviço;;01/01/2024;;24,00;;1,15;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000240;;Serviço;;01/01/2024;;180,00;;8,64;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000241;;Serviço;;01/01/2024;;6.743,36;;323,68;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000242;;Serviço;;01/01/2024;;105,45;;5,06;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000243;;Serviço;;01/01/2024;;14,00;;0,67;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000244;;Serviço;;01/01/2024;;3.339,82;;160,31;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000245;;Serviço;;01/01/2024;;2.100,80;;100,84;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000246;;Serviço;;01/01/2024;;167,20;;8,03;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000247;;Serviço;;01/01/2024;;156,00;;7,49;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000248;;Serviço;;01/01/2024;;46,00;;2,21;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000249;;Serviço;;01/01/2024;;4,00;;0,19;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000250;;Serviço;;01/01/2024;;218,00;;10,46;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000251;;Serviço;;01/01/2024;;301,40;;14,47;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000252;;Serviço;;01/01/2024;;7.395,75;;355,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000253;;Serviço;;01/01/2024;;6,00;;0,29;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000254;;Serviço;;01/01/2024;;482,00;;23,14;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000255;;Serviço;;01/01/2024;;350,00;;16,80;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000256;;Serviço;;01/01/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000257;;Serviço;;01/01/2024;;534,60;;25,66;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000258;;Serviço;;01/01/2024;;1.107,89;;53,18;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000259;;Serviço;;01/01/2024;;1.065,90;;51,16;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000260;;Serviço;;01/01/2024;;7.910,27;;379,69;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000261;;Serviço;;01/01/2024;;6.282,22;;301,55;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000372;;Serviço;;01/01/2024;;983,25;;47,20;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000373;;Serviço;;01/01/2024;;1.643,15;;78,87;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000374;;Serviço;;01/01/2024;;2.797,86;;134,30;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000375;;Serviço;;01/01/2024;;1.415,81;;67,96;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000376;;Serviço;;01/01/2024;;679,21;;32,60;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000377;;Serviço;;01/01/2024;;108,50;;5,21;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000379;;Serviço;;01/01/2024;;1.638,75;;78,66;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000618;;Serviço;;01/01/2024;;1.500,00;;72,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000619;;Serviço;;01/01/2024;;1.500,00;;72,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000622;;Serviço;;01/01/2024;;1.000,00;;48,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000623;;Serviço;;01/01/2024;;1.500,00;;72,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000624;;Serviço;;01/01/2024;;1.500,00;;72,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000625;;Serviço;;01/01/2024;;1.500,00;;72,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000629;;Serviço;;01/02/2024;;1.648,00;;79,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000630;;Serviço;;01/02/2024;;1.039,50;;49,90;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000632;;Serviço;;01/02/2024;;1.470,69;;70,59;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000633;;Serviço;;01/02/2024;;3.641,40;;174,79;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000634;;Serviço;;01/02/2024;;190,00;;9,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000635;;Serviço;;01/02/2024;;172,00;;8,26;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000636;;Serviço;;01/02/2024;;5.752,63;;276,13;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000637;;Serviço;;01/02/2024;;1.699,11;;81,56;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000638;;Serviço;;01/02/2024;;9.134,40;;438,45;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000639;;Serviço;;01/02/2024;;1.687,08;;80,98;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000640;;Serviço;;01/02/2024;;922,08;;44,26;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000641;;Serviço;;01/02/2024;;520,00;;24,96;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000642;;Serviço;;01/02/2024;;874,51;;41,98;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000643;;Serviço;;01/02/2024;;570,71;;27,39;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000644;;Serviço;;01/02/2024;;5.915,80;;283,96;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000645;;Serviço;;01/02/2024;;947,98;;45,50;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000646;;Serviço;;01/02/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000647;;Serviço;;01/02/2024;;198,00;;9,50;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000648;;Serviço;;01/02/2024;;3.978,00;;190,94;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000649;;Serviço;;01/02/2024;;2.836,61;;136,16;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000650;;Serviço;;01/02/2024;;689,70;;33,11;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000651;;Serviço;;01/02/2024;;2.838,60;;136,25;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000652;;Serviço;;01/02/2024;;1.390,80;;66,76;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000654;;Serviço;;01/02/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000655;;Serviço;;01/02/2024;;1.866,00;;89,57;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000656;;Serviço;;01/02/2024;;2.101,23;;100,86;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000657;;Serviço;;01/02/2024;;1.164,80;;55,91;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000658;;Serviço;;01/02/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000659;;Serviço;;01/02/2024;;832,00;;39,94;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000660;;Serviço;;01/02/2024;;131,04;;6,29;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000661;;Serviço;;01/02/2024;;4.969,20;;238,52;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000662;;Serviço;;01/02/2024;;1.382,25;;66,35;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000663;;Serviço;;01/02/2024;;3.514,05;;168,67;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000664;;Serviço;;01/02/2024;;3.239,04;;155,47;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000665;;Serviço;;01/02/2024;;2.653,35;;127,36;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000666;;Serviço;;01/02/2024;;1.369,50;;65,74;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000667;;Serviço;;01/02/2024;;841,28;;40,38;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000668;;Serviço;;01/02/2024;;837,90;;40,22;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000669;;Serviço;;01/02/2024;;1.618,23;;77,68;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000670;;Serviço;;01/02/2024;;482,56;;23,16;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000671;;Serviço;;01/02/2024;;3.723,00;;178,70;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000672;;Serviço;;01/02/2024;;644,60;;30,94;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000673;;Serviço;;01/02/2024;;6.976,86;;334,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000674;;Serviço;;01/02/2024;;413,27;;19,84;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000675;;Serviço;;01/02/2024;;1.403,35;;67,36;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000676;;Serviço;;01/02/2024;;668,16;;32,07;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000677;;Serviço;;01/02/2024;;993,30;;47,68;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000678;;Serviço;;01/02/2024;;2.278,56;;109,37;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000679;;Serviço;;01/02/2024;;681,75;;32,72;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000680;;Serviço;;01/02/2024;;55,00;;2,64;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000682;;Serviço;;01/02/2024;;527,88;;25,34;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000683;;Serviço;;01/02/2024;;430,26;;20,65;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000684;;Serviço;;01/02/2024;;182,60;;8,76;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000685;;Serviço;;01/02/2024;;4.062,15;;194,98;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000686;;Serviço;;01/02/2024;;1.894,88;;90,95;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000687;;Serviço;;01/02/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000688;;Serviço;;01/02/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000689;;Serviço;;01/02/2024;;18.579,40;;891,81;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000690;;Serviço;;01/02/2024;;4.360,80;;209,32;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000691;;Serviço;;01/02/2024;;1.112,94;;53,42;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000693;;Serviço;;01/02/2024;;9.013,68;;432,66;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000694;;Serviço;;01/02/2024;;311,52;;14,95;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000695;;Serviço;;01/02/2024;;2.054,85;;98,63;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000696;;Serviço;;01/02/2024;;952,64;;45,73;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000697;;Serviço;;01/02/2024;;4.930,20;;236,65;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000698;;Serviço;;01/02/2024;;8.729,43;;419,01;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000699;;Serviço;;01/02/2024;;3.842,70;;184,45;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000700;;Serviço;;01/02/2024;;1.269,90;;60,96;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000702;;Serviço;;01/02/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000703;;Serviço;;01/02/2024;;3.566,31;;171,18;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000705;;Serviço;;01/02/2024;;401,45;;19,27;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000706;;Serviço;;01/02/2024;;1.644,45;;78,93;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000707;;Serviço;;01/02/2024;;988,95;;47,47;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000708;;Serviço;;01/02/2024;;733,04;;35,19;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000709;;Serviço;;01/02/2024;;350,00;;16,80;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000710;;Serviço;;01/02/2024;;1.030,41;;49,46;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000711;;Serviço;;01/02/2024;;247,80;;11,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000712;;Serviço;;01/02/2024;;586,24;;28,14;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000713;;Serviço;;01/02/2024;;1.690,05;;81,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000714;;Serviço;;01/02/2024;;1.610,00;;77,28;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000715;;Serviço;;01/02/2024;;4.363,35;;209,44;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000716;;Serviço;;01/02/2024;;2.599,00;;124,75;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000717;;Serviço;;01/02/2024;;4.072,75;;195,49;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000718;;Serviço;;01/02/2024;;1.197,90;;57,50;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000719;;Serviço;;01/02/2024;;141,37;;6,79;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000720;;Serviço;;01/02/2024;;206,00;;9,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000721;;Serviço;;01/02/2024;;469,00;;22,51;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000722;;Serviço;;01/02/2024;;2.970,05;;142,56;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000724;;Serviço;;01/02/2024;;1.615,51;;77,54;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000725;;Serviço;;01/02/2024;;269,24;;12,92;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000726;;Serviço;;01/02/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000727;;Serviço;;01/02/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000728;;Serviço;;01/02/2024;;1.646,10;;79,01;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000729;;Serviço;;01/02/2024;;2.320,00;;111,36;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000730;;Serviço;;01/02/2024;;3.118,31;;149,68;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000731;;Serviço;;01/02/2024;;247,52;;11,88;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000732;;Serviço;;01/02/2024;;4.334,85;;208,07;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000733;;Serviço;;01/02/2024;;540,00;;25,92;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000734;;Serviço;;01/02/2024;;998,00;;47,90;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000735;;Serviço;;01/02/2024;;2.092,44;;100,44;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000736;;Serviço;;01/02/2024;;486,00;;23,33;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000737;;Serviço;;01/02/2024;;1.538,55;;73,85;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000738;;Serviço;;01/02/2024;;352,00;;16,90;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000739;;Serviço;;01/02/2024;;1.300,00;;62,40;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000740;;Serviço;;01/02/2024;;990,00;;47,52;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000741;;Serviço;;01/02/2024;;4.505,85;;216,28;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000743;;Serviço;;01/02/2024;;1.480,00;;71,04;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000744;;Serviço;;01/02/2024;;212,10;;10,18;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000745;;Serviço;;01/02/2024;;575,28;;27,61;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000746;;Serviço;;01/02/2024;;425,04;;20,40;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000747;;Serviço;;01/02/2024;;2.060,74;;98,92;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000748;;Serviço;;01/02/2024;;965,77;;46,36;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000749;;Serviço;;01/02/2024;;1.390,17;;66,73;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000750;;Serviço;;01/02/2024;;1.140,00;;54,72;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000751;;Serviço;;01/02/2024;;250,92;;12,04;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000752;;Serviço;;01/02/2024;;311,64;;14,96;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000753;;Serviço;;01/02/2024;;906,30;;43,50;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000754;;Serviço;;01/02/2024;;309,15;;14,84;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000755;;Serviço;;01/02/2024;;2.086,20;;100,14;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000756;;Serviço;;01/02/2024;;514,00;;24,67;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000757;;Serviço;;01/02/2024;;151,84;;7,29;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000758;;Serviço;;01/02/2024;;2.240,10;;107,52;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000759;;Serviço;;01/02/2024;;3.076,26;;147,66;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000760;;Serviço;;01/02/2024;;2.757,72;;132,37;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000761;;Serviço;;01/02/2024;;460,20;;22,09;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000762;;Serviço;;01/02/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000763;;Serviço;;01/02/2024;;6.325,00;;303,60;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000764;;Serviço;;01/02/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000765;;Serviço;;01/02/2024;;3.899,91;;187,20;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000766;;Serviço;;01/02/2024;;401,44;;19,27;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000767;;Serviço;;01/02/2024;;1.531,64;;73,52;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000768;;Serviço;;01/02/2024;;3.724,08;;178,76;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000769;;Serviço;;01/02/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000770;;Serviço;;01/02/2024;;1.651,09;;79,25;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000771;;Serviço;;01/02/2024;;3.123,41;;149,92;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000772;;Serviço;;01/02/2024;;784,89;;37,67;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000774;;Serviço;;01/02/2024;;696,20;;33,42;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000775;;Serviço;;01/02/2024;;1.926,99;;92,50;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000776;;Serviço;;01/02/2024;;1.275,63;;61,23;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000777;;Serviço;;01/02/2024;;910,96;;43,73;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000778;;Serviço;;01/02/2024;;692,55;;33,24;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000779;;Serviço;;01/02/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000780;;Serviço;;01/02/2024;;500,00;;24,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000781;;Serviço;;01/02/2024;;831,11;;39,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000782;;Serviço;;01/02/2024;;386,00;;18,53;;;;;;;;170806
